covariateName,conceptId
drug_era group during day -365 through 0 days relative to index: Sucralfate,1036228
drug_exposure during day -365 through 0 days relative to index: Carbocysteine,19041843
procedure_occurrence during day -365 through 0 days relative to index: Transesophageal echocardiography,4019824
drug_era group during day -365 through 0 days relative to index: Acetic acid derivatives and related substances,21603940
measurement during day -365 through 0 days relative to index: Protein/Creatinine ratio in urine,2000000331
condition_occurrence during day -365 through 0 days relative to index: Chronic kidney disease,46271022
measurement during day -365 through 0 days relative to index: Protein/Creatinine [Mass Ratio] in Urine,3001582
measurement during day -365 through 0 days relative to index: Hemoglobin.gastrointestinal [Mass/mass] in Stool,3024966
drug_era during day -365 through 0 days relative to index: Carbidopa,740560
drug_era group during day -365 through 0 days relative to index: Carbidopa,740560
"drug_era group during day -365 through 0 days relative to index: Insulins and analogues for injection, fast-acting",21600714
measurement during day -365 through 0 days relative to index: Hepatitis B virus DNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection,3032567
drug_exposure during day -365 through 0 days relative to index: Lidocaine Oral Solution,44055826
condition_era group during day -365 through 0 days relative to index: Measurement finding below reference range,40484533
condition_occurrence during day -365 through 0 days relative to index: End-stage renal disease,193782
measurement during day -365 through 0 days relative to index: Vancomycin [Mass/volume] in Serum or Plasma,3005715
drug_era group during day -365 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,21600128
condition_era group during day -365 through 0 days relative to index: Compression fracture of lumbosacral spine,764678
condition_era group during day -365 through 0 days relative to index: Compression fracture of lumbar spine,4140300
drug_era group during day -365 through 0 days relative to index: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,21602682
condition_era group during day -365 through 0 days relative to index: Chronic kidney disease,46271022
drug_era group during day -365 through 0 days relative to index: Enzymes,21601006
"measurement during day -365 through 0 days relative to index: Current medication, Bolus delivered",3031816
measurement during day -365 through 0 days relative to index: PCA lockout time Infusion pump,21490888
condition_occurrence during day -365 through 0 days relative to index: Chest pain,77670
condition_occurrence during day -365 through 0 days relative to index: Injury of head,375415
measurement during day -365 through 0 days relative to index: Beta hydroxybutyrate [Moles/volume] in Blood by Test strip,40769111
condition_era group during day -365 through 0 days relative to index: End-stage renal disease,193782
drug_era group during day -365 through 0 days relative to index: SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,21601765
drug_exposure during day -365 through 0 days relative to index: rebamipide 100 MG,42960166
drug_era during day -365 through 0 days relative to index: ramosetron hydrochloride,43009099
drug_era group during day -365 through 0 days relative to index: ramosetron hydrochloride,43009099
condition_era group during day -365 through 0 days relative to index: Chronic disease of genitourinary system,4134595
drug_era group during day -365 through 0 days relative to index: ANTIPSYCHOTICS,21604490
drug_exposure during day -365 through 0 days relative to index: Carbidopa 25 MG / Levodopa 100 MG Oral Tablet,789581
measurement during day -365 through 0 days relative to index: Orientia tsutsugamushi Ab [Titer] in Serum,3006338
condition_occurrence during day -365 through 0 days relative to index: Compression fracture of lumbar spine,4140300
condition_occurrence during day -365 through 0 days relative to index: Cardiac arrest with successful resuscitation,4120088
condition_era group during day -365 through 0 days relative to index: Cardiac arrest with successful resuscitation,4120088
measurement during day -365 through 0 days relative to index: Pain score,4022240
measurement during day -365 through 0 days relative to index: Rise time setting Ventilator,40760770
condition_occurrence during day -365 through 0 days relative to index: Evaluation procedure,4297090
drug_exposure during day -365 through 0 days relative to index: Diltiazem 50 MG Injection,42950300
"measurement during day -365 through 0 days relative to index: Current medication, Basal rate",3031982
drug_exposure during day -365 through 0 days relative to index: Ceftriaxone 2000 MG Injection,46287335
measurement during day -365 through 0 days relative to index: T wave axis,3027358
condition_era group during day -365 through 0 days relative to index: Inflammation of skin and/or subcutaneous tissue,4181062
drug_exposure during day -365 through 0 days relative to index: Esomeprazole 40 MG Injection,19112920
condition_era group during day -365 through 0 days relative to index: Inflammatory dermatosis,45766714
"drug_exposure during day -365 through 0 days relative to index: Insulin, Aspart Protamine, Human 70 UNT/ML / Insulin, Aspart, Human 30 UNT/ML Pen Injector",42902356
drug_exposure during day -365 through 0 days relative to index: Ketorolac Tromethamine 30 MG/ML Injection,46287423
measurement during day -365 through 0 days relative to index: Fluid intake urinary bladder irrigation Measured,3009994
measurement during day -365 through 0 days relative to index: Therapeutic drug monitoring studies (set),3015960
drug_exposure during day -365 through 0 days relative to index: ertapenem 1000 MG Injection,35606488
measurement during day -365 through 0 days relative to index: Protein [Mass/volume] in Cerebral spinal fluid,3019473
drug_exposure during day -365 through 0 days relative to index: Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet,40184187
drug_exposure during day -365 through 0 days relative to index: Nitroglycerin 0.6 MG Sublingual Tablet,19019337
drug_era group during day -365 through 0 days relative to index: OTHER ANTIANEMIC PREPARATIONS,21601131
drug_era group during day -365 through 0 days relative to index: Other antianemic preparations,21601132
condition_era group during day -365 through 0 days relative to index: Chronic disease of respiratory system,4063381
drug_exposure during day -365 through 0 days relative to index: Esomeprazole 40 MG Oral Tablet,19101745
drug_exposure during day -365 through 0 days relative to index: Metronidazole 250 MG,19081680
procedure_occurrence during day -365 through 0 days relative to index: CT angiography of neck vessels,45765485
drug_era during day -365 through 0 days relative to index: Diltiazem,1328165
drug_era group during day -365 through 0 days relative to index: Diltiazem,1328165
drug_era group during day -365 through 0 days relative to index: Benzothiazepine derivatives,21601770
condition_era group during day -365 through 0 days relative to index: Delirium,373995
condition_era group during day -365 through 0 days relative to index: Confusional state,381273
condition_era group during day -365 through 0 days relative to index: Organic mental disorder of unknown etiology,4023986
drug_exposure during day -365 through 0 days relative to index: Pramipexole dihydrochloride 1 MG Oral Tablet,40165177
measurement during day -365 through 0 days relative to index: Microalbumin/Creatinine panel in random Urine,3044897
measurement during day -365 through 0 days relative to index: Tidal volume Ventilator --on ventilator,21490854
drug_exposure during day -365 through 0 days relative to index: darbepoetin alfa Injection,46234250
drug_exposure during day -365 through 0 days relative to index: Hydrochlorothiazide 25 MG Oral Tablet,19078106
drug_exposure during day -365 through 0 days relative to index: Triamcinolone 40 MG,41294127
drug_era group during day -365 through 0 days relative to index: DRUGS USED IN DIABETES,21600712
measurement during day -365 through 0 days relative to index: Hepatitis A virus IgG Ab [Presence] in Serum by Immunoassay,3040363
drug_exposure during day -365 through 0 days relative to index: 120 ML Desonide 0.5 MG/ML Topical Lotion,42919237
drug_exposure during day -365 through 0 days relative to index: 10 ML Megestrol 40 MG/ML Oral Suspension [MEGESTROL ACETATE DAEWON SUSPENSION],42920603
drug_exposure during day -365 through 0 days relative to index: Magnesium Oxide 250 MG,993740
drug_exposure during day -365 through 0 days relative to index: Ranitidine 150 MG,961169
condition_occurrence during day -365 through 0 days relative to index: Motor vehicle traffic accident,437165
condition_era group during day -365 through 0 days relative to index: Infectious disease of nervous system,4028069
condition_era group during day -365 through 0 days relative to index: Infectious disease of central nervous system,4028070
measurement during day -365 through 0 days relative to index: Erythrocytes [#/volume] in Body fluid,3010910
measurement during day -365 through 0 days relative to index: Leukocytes other [#/volume] in Body fluid,3033169
measurement during day -365 through 0 days relative to index: Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,3009306
drug_era during day -365 through 0 days relative to index: ertapenem,1717963
drug_era group during day -365 through 0 days relative to index: ertapenem,1717963
measurement during day -365 through 0 days relative to index: Antithrombin [Moles/volume] in Platelet poor plasma by Chromogenic method,3014914
measurement during day -365 through 0 days relative to index: Ketones [Presence] in Serum or Plasma,3035132
condition_occurrence during day -365 through 0 days relative to index: Dysphagia,31317
condition_era group during day -365 through 0 days relative to index: Dysphagia,31317
drug_exposure during day -365 through 0 days relative to index: candesartan cilexetil 8 MG Oral Tablet,1351559
measurement during day -365 through 0 days relative to index: Adenovirus DNA [Identifier] in Unspecified specimen by NAA with probe detection,3040853
condition_occurrence during day -365 through 0 days relative to index: Mild cognitive disorder,4297400
condition_era group during day -365 through 0 days relative to index: Mild cognitive disorder,4297400
condition_era group during day -365 through 0 days relative to index: Cognitive disorder,40480615
drug_exposure during day -365 through 0 days relative to index: Acetylcysteine 200 MG Oral Capsule,19103575
drug_exposure during day -365 through 0 days relative to index: Ceftriaxone 1000 MG Injection,46287328
measurement during day -365 through 0 days relative to index: Nitrogen dioxide [VFr/PPres] Airway adaptor,21490727
drug_era group during day -365 through 0 days relative to index: POSTERIOR PITUITARY LOBE HORMONES,21602697
drug_era group during day -365 through 0 days relative to index: Vasopressin and analogues,21602698
drug_era group during day -365 through 0 days relative to index: UROLOGICALS,21602627
drug_exposure during day -365 through 0 days relative to index: 50 ML Nimodipine 0.2 MG/ML Injection,21058968
drug_exposure during day -365 through 0 days relative to index: pamidronate 15 MG,21133960
measurement during day -365 through 0 days relative to index: Choriogonadotropin (pregnancy test) [Presence] in Urine,3018954
condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of central nervous system,4155285
condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of nervous system,4157331
index year: 2007,0
measurement during day -365 through 0 days relative to index: Amikacin [Mass/volume] in Serum or Plasma,3036152
drug_exposure during day -365 through 0 days relative to index: Ambroxol 3 MG/ML,19088507
condition_era group during day -365 through 0 days relative to index: Disease due to Gram-positive bacteria,4161193
drug_exposure during day -365 through 0 days relative to index: lansoprazole 30 MG,19095273
drug_era during day -365 through 0 days relative to index: Atenolol,1314002
drug_era group during day -365 through 0 days relative to index: Atenolol,1314002
condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of genitourinary system,4159963
condition_era group during day -365 through 0 days relative to index: Gastrointestinal perforation,4202064
drug_era during day -365 through 0 days relative to index: capecitabine,1337620
drug_era group during day -365 through 0 days relative to index: capecitabine,1337620
drug_exposure during day -365 through 0 days relative to index: Lactulose,987245
condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of the cardiovascular system,4029816
index year: 2013,0
condition_era group during day -365 through 0 days relative to index: Seizure disorder,4029498
condition_occurrence during day -365 through 0 days relative to index: Eruption,140214
drug_exposure during day -365 through 0 days relative to index: Fesoterodine Fumarate 4 MG Extended Release Oral Tablet,19134957
condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of mediastinum,4189294
condition_occurrence during day -365 through 0 days relative to index: Epilepsy,380378
drug_exposure during day -365 through 0 days relative to index: Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet,974226
measurement during day -365 through 0 days relative to index: Platelet aggregation ADP induced [Units/volume] in Platelet rich plasma,3048603
condition_era group during day -365 through 0 days relative to index: Malignant tumor of pelvis,4177236
measurement during day -365 through 0 days relative to index: Albumin/Protein.total in Serum or Plasma by Electrophoresis,3007424
drug_exposure during day -365 through 0 days relative to index: Mupirocin 20 MG/ML Topical Cream,951536
condition_occurrence during day -365 through 0 days relative to index: Pneumothorax,253796
drug_exposure during day -365 through 0 days relative to index: levocetirizine 2.5 MG / Pseudoephedrine 120 MG Oral Tablet,42956326
drug_era during day -365 through 0 days relative to index: Ramipril,1334456
drug_era group during day -365 through 0 days relative to index: Ramipril,1334456
drug_era during day -365 through 0 days relative to index: Midodrine,1308368
drug_era group during day -365 through 0 days relative to index: Midodrine,1308368
drug_exposure during day -365 through 0 days relative to index: midodrine hydrochloride 2.5 MG,40222923
measurement during day -365 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma --2 hours post XXX challenge,3012064
drug_exposure during day -365 through 0 days relative to index: etizolam 0.5 MG Oral Tablet,42959405
drug_exposure during day -365 through 0 days relative to index: 5 ML iron sucrose 20 MG/ML Injection,35605708
drug_exposure during day -365 through 0 days relative to index: Cefotaxime 2000 MG Injection,46275711
drug_exposure during day -365 through 0 days relative to index: tramadol hydrochloride 50 MG,19134046
drug_era during day -365 through 0 days relative to index: Vasopressin (USP),1507835
drug_era group during day -365 through 0 days relative to index: Vasopressin (USP),1507835
drug_exposure during day -365 through 0 days relative to index: Vasopressin (USP),1507835
measurement during day -365 through 0 days relative to index: Beta-2-Microglobulin [Mass/volume] in Urine,3018081
drug_exposure during day -365 through 0 days relative to index: Naloxone 2 MG,1114261
condition_era group during day -365 through 0 days relative to index: Lesion of esophagus,4113545
drug_exposure during day -365 through 0 days relative to index: capecitabine 500 MG Oral Tablet,19023530
condition_era group during day -365 through 0 days relative to index: Epilepsy,380378
measurement during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Body fluid by Manual count,3003540
drug_exposure during day -365 through 0 days relative to index: Thrombin,1300673
measurement during day -365 through 0 days relative to index: Prostate specific Ag [Mass/volume] in Serum or Plasma,3013603
condition_era group during day -365 through 0 days relative to index: Pain,4329041
condition_era group during day -365 through 0 days relative to index: Space-occupying lesion of nervous system,4094202
condition_era group during day -365 through 0 days relative to index: Arterial embolism,312339
condition_era group during day -365 through 0 days relative to index: Thrombosis of blood vessel,4208466
condition_occurrence during day -365 through 0 days relative to index: Metabolic acidosis,4245042
drug_era during day -365 through 0 days relative to index: Indocyanine Green,19078612
drug_era group during day -365 through 0 days relative to index: Indocyanine Green,19078612
measurement during day -365 through 0 days relative to index: Pain scale [Type],21494994
measurement during day -365 through 0 days relative to index: Microalbumin/Creatinine ratio in urine,2000000330
measurement during day -365 through 0 days relative to index: Aldosterone [Mass/volume] in Serum or Plasma,3011337
condition_era group during day -365 through 0 days relative to index: Inflammation of large intestine,4201402
drug_exposure during day -365 through 0 days relative to index: Lactobacillus helveticus R0052 / Lactobacillus rhamnosus R0011 Oral Capsule,42962852
drug_era during day -365 through 0 days relative to index: Simethicone,966991
drug_era group during day -365 through 0 days relative to index: Simethicone,966991
drug_exposure during day -365 through 0 days relative to index: Doxazosin 2 MG,1363083
drug_exposure during day -365 through 0 days relative to index: Ofloxacin 3 MG/ML Ophthalmic Ointment,43766809
drug_era during day -365 through 0 days relative to index: Lactobacillus helveticus R0052,43008986
drug_era group during day -365 through 0 days relative to index: Lactobacillus helveticus R0052,43008986
drug_era during day -365 through 0 days relative to index: Lactobacillus rhamnosus R0011,43008987
drug_era group during day -365 through 0 days relative to index: Lactobacillus rhamnosus R0011,43008987
drug_exposure during day -365 through 0 days relative to index: tamsulosin 0.200000000000000011 MG Disintegrating Oral Tablet,42931543
observation during day -365 through 0 days relative to index: Fall from bed,436882
measurement during day -365 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay,3018677
observation during day -365 through 0 days relative to index: Personal history finding,4143884
drug_era group during day -365 through 0 days relative to index: ANTIDEPRESSANTS,21604686
condition_occurrence during day -365 through 0 days relative to index: Congestive heart failure,319835
condition_era group during day -365 through 0 days relative to index: Congestive heart failure,319835
drug_exposure during day -365 through 0 days relative to index: Bethanechol Chloride 25 MG Oral Tablet,40162835
condition_occurrence during day -365 through 0 days relative to index: Chronic obstructive lung disease,255573
measurement during day -365 through 0 days relative to index: Inhaled oxygen flow rate,3005629
drug_era group during day -365 through 0 days relative to index: Taxanes,21603722
condition_era group during day -365 through 0 days relative to index: Sepsis,132797
condition_era group during day -365 through 0 days relative to index: Organ dysfunction syndrome,4080011
condition_era group during day -365 through 0 days relative to index: Thoughts of self harm,4009713
condition_era group during day -365 through 0 days relative to index: Harmful thoughts,4037303
condition_era group during day -365 through 0 days relative to index: Dangerous and harmful thoughts,4111213
condition_era group during day -365 through 0 days relative to index: Disturbance in thinking,4131797
condition_era group during day -365 through 0 days relative to index: Disturbance in content of thought,4185673
condition_era group during day -365 through 0 days relative to index: Suicidal thoughts,4273391
drug_exposure during day -365 through 0 days relative to index: Amiodarone,1309944
condition_era group during day -365 through 0 days relative to index: Acute inflammatory disease,4134294
condition_era group during day -365 through 0 days relative to index: Motor neuron disease,374631
condition_era group during day -365 through 0 days relative to index: Renal mass,4204187
drug_exposure during day -365 through 0 days relative to index: Phenylephrine / Tropicamide Ophthalmic Solution,40073281
drug_era group during day -365 through 0 days relative to index: CALCIUM HOMEOSTASIS,21602779
drug_era during day -365 through 0 days relative to index: Paclitaxel,1378382
drug_era group during day -365 through 0 days relative to index: Paclitaxel,1378382
condition_era group during day -365 through 0 days relative to index: Upper abdominal pain,4306292
drug_era group during day -365 through 0 days relative to index: Selective serotonin reuptake inhibitors,21604709
condition_era group during day -365 through 0 days relative to index: Edema,433595
condition_occurrence during day -365 through 0 days relative to index: Insomnia,436962
condition_era group during day -365 through 0 days relative to index: Insomnia,436962
condition_era group during day -365 through 0 days relative to index: Disorders of initiating and maintaining sleep,439708
condition_era group during day -365 through 0 days relative to index: Sodium disorder,4048216
condition_occurrence during day -365 through 0 days relative to index: Hyponatremia,4232311
condition_era group during day -365 through 0 days relative to index: Hyponatremia,4232311
drug_exposure during day -365 through 0 days relative to index: Indocyanine Green 25 MG,21062407
condition_occurrence during day -365 through 0 days relative to index: Sepsis due to urinary tract infection,36715430
condition_era group during day -365 through 0 days relative to index: Sepsis due to urinary tract infection,36715430
drug_exposure during day -365 through 0 days relative to index: lafutidine 10 MG,42961124
condition_occurrence during day -365 through 0 days relative to index: Syncope,135360
condition_era group during day -365 through 0 days relative to index: Retinal disorder,378416
condition_era group during day -365 through 0 days relative to index: Choroidal and/or chorioretinal disorder,4116208
drug_era during day -365 through 0 days relative to index: doxofylline,43009019
drug_era group during day -365 through 0 days relative to index: doxofylline,43009019
condition_occurrence during day -365 through 0 days relative to index: Adult health examination,4145333
drug_era group during day -365 through 0 days relative to index: Selective immunosuppressants,21603892
drug_era during day -365 through 0 days relative to index: Bethanechol,937439
drug_era group during day -365 through 0 days relative to index: Bethanechol,937439
drug_era group during day -365 through 0 days relative to index: Choline esters,21604809
drug_exposure during day -365 through 0 days relative to index: Lorazepam 1 MG,792001
drug_era group during day -365 through 0 days relative to index: OTHER ANTIBACTERIALS,21603041
condition_era group during day -365 through 0 days relative to index: Pulmonary edema,4078925
drug_exposure during day -365 through 0 days relative to index: Benserazide 25 MG / Levodopa 100 MG Oral Tablet,789621
"drug_era group during day -365 through 0 days relative to index: Other antiinflammatory and antirheumatic agents, non-steroids",21603998
drug_era during day -365 through 0 days relative to index: Ibandronate,1512480
drug_era group during day -365 through 0 days relative to index: Ibandronate,1512480
drug_exposure during day -365 through 0 days relative to index: Cefuroxime 750 MG,46287418
drug_era during day -365 through 0 days relative to index: Theobromine,19137056
drug_era group during day -365 through 0 days relative to index: Theobromine,19137056
drug_era during day -365 through 0 days relative to index: Cefotaxime,1774470
drug_era group during day -365 through 0 days relative to index: Cefotaxime,1774470
drug_era during day -365 through 0 days relative to index: almagate,43008989
drug_era group during day -365 through 0 days relative to index: almagate,43008989
drug_exposure during day -365 through 0 days relative to index: Cefotaxime 1000 MG,46275704
drug_exposure during day -365 through 0 days relative to index: Fibrinogen 1000 MG,21129644
drug_exposure during day -365 through 0 days relative to index: Donepezil hydrochloride 5 MG Oral Tablet,40223778
condition_era group during day -365 through 0 days relative to index: Edema of trunk,4199409
measurement during day -365 through 0 days relative to index: Tube cuff pressure Intubation tube,3028878
drug_exposure during day -365 through 0 days relative to index: Ranitidine 50 MG/ML,961237
condition_era group during day -365 through 0 days relative to index: Esophageal mass,4103988
condition_era group during day -365 through 0 days relative to index: Neoplasm of esophagus,4130990
condition_era group during day -365 through 0 days relative to index: Malignant tumor of esophagus,4181343
condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of stomach,196044
drug_era during day -365 through 0 days relative to index: cefepime,1748975
drug_era group during day -365 through 0 days relative to index: cefepime,1748975
drug_era during day -365 through 0 days relative to index: benproperine,19056541
drug_era group during day -365 through 0 days relative to index: benproperine,19056541
drug_era group during day -365 through 0 days relative to index: Fourth-generation cephalosporins,21602914
condition_era group during day -365 through 0 days relative to index: Lesion of brain,4200516
condition_occurrence during day -365 through 0 days relative to index: Bacterial pneumonia,257315
condition_era group during day -365 through 0 days relative to index: Bacterial pneumonia,257315
condition_occurrence during day -365 through 0 days relative to index: Tooth loss,433244
condition_era group during day -365 through 0 days relative to index: Tooth loss,433244
condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of endocrine gland,4156115
condition_era group during day -365 through 0 days relative to index: Neoplasm of bone marrow,4186405
measurement during day -365 through 0 days relative to index: Erythrocyte sedimentation rate,3015183
measurement during day -365 through 0 days relative to index: Platelet function (closure time) collagen+EPINEPHrine induced [Time] in Blood,3005807
drug_exposure during day -365 through 0 days relative to index: Acyclovir 250 MG,21169993
procedure_occurrence during day -365 through 0 days relative to index: Bone scan,2007462
condition_era group during day -365 through 0 days relative to index: Hematoma of subdural space of neuraxis,42709922
drug_exposure during day -365 through 0 days relative to index: Baclofen 10 MG Oral Tablet,715235
condition_occurrence during day -365 through 0 days relative to index: Diabetic neuropathy,4044391
condition_era group during day -365 through 0 days relative to index: Traumatic AND/OR non-traumatic brain injury,4133611
drug_era during day -365 through 0 days relative to index: pioglitazone,1525215
drug_era group during day -365 through 0 days relative to index: pioglitazone,1525215
drug_era during day -365 through 0 days relative to index: Fibrinogen,19054702
drug_era group during day -365 through 0 days relative to index: Fibrinogen,19054702
drug_era group during day -365 through 0 days relative to index: Thiazolidinediones,21600779
"drug_era group during day -365 through 0 days relative to index: ANTIARRHYTHMICS, CLASS I AND III",21600248
condition_occurrence during day -365 through 0 days relative to index: Cerebral hemorrhage,376713
drug_era during day -365 through 0 days relative to index: sodium sulfate,939976
drug_era group during day -365 through 0 days relative to index: sodium sulfate,939976
procedure_occurrence during day -365 through 0 days relative to index: MRI of cervical spine with contrast,4245419
drug_era during day -365 through 0 days relative to index: Amiodarone,1309944
drug_era group during day -365 through 0 days relative to index: Amiodarone,1309944
"drug_era group during day -365 through 0 days relative to index: Antiarrhythmics, class III",21600269
"drug_era group during day -365 through 0 days relative to index: ANGIOTENSIN II ANTAGONISTS, PLAIN",21601822
"drug_era group during day -365 through 0 days relative to index: Angiotensin II antagonists, plain",21601823
drug_era group during day -365 through 0 days relative to index: AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,21601782
measurement during day -365 through 0 days relative to index: Insulin [Units/volume] in Serum or Plasma,3016244
drug_era group during day -365 through 0 days relative to index: ANTIBIOTICS FOR TOPICAL USE,21602055
drug_exposure during day -365 through 0 days relative to index: cefepime 1000 MG Injection,46287354
drug_era during day -365 through 0 days relative to index: Ibuprofen,1177480
drug_era group during day -365 through 0 days relative to index: Ibuprofen,1177480
drug_era group during day -365 through 0 days relative to index: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,21604034
drug_era group during day -365 through 0 days relative to index: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,21604035
"drug_era group during day -365 through 0 days relative to index: Antiinflammatory preparations, non-steroids for topical use",21604036
condition_era group during day -365 through 0 days relative to index: Hematoma,4299449
drug_exposure during day -365 through 0 days relative to index: pyridoxine 500 MG,40242337
procedure_occurrence during day -365 through 0 days relative to index: CT angiography of head,36713289
measurement during day -365 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma --2 hours post dose glucose,3026300
condition_era group during day -365 through 0 days relative to index: Mycosis,433701
condition_occurrence during day -365 through 0 days relative to index: Epigastric pain,197381
drug_exposure during day -365 through 0 days relative to index: Sodium Chloride Nasal Spray,40080090
condition_occurrence during day -365 through 0 days relative to index: Alzheimer's disease,378419
condition_era group during day -365 through 0 days relative to index: Myelopathy due to another disorder,140708
condition_occurrence during day -365 through 0 days relative to index: Abdominal aortic aneurysm,198177
drug_exposure during day -365 through 0 days relative to index: Losartan Potassium 50 MG Oral Tablet,40185304
procedure_occurrence during day -365 through 0 days relative to index: Aneurysm clipping,4167069
condition_occurrence during day -365 through 0 days relative to index: Cardiorespiratory failure,4259490
condition_era group during day -365 through 0 days relative to index: Cardiorespiratory failure,4259490
drug_exposure during day -365 through 0 days relative to index: irbesartan 300 MG Oral Tablet,19022949
condition_era group during day -365 through 0 days relative to index: Acute leukemia,138708
condition_era group during day -365 through 0 days relative to index: Leukemia,317510
condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of bone marrow,4247726
condition_occurrence during day -365 through 0 days relative to index: Cardiac pacemaker in situ,40479553
measurement during day -365 through 0 days relative to index: Glasgow coma score motor,3008223
measurement during day -365 through 0 days relative to index: Glasgow coma score verbal,3009094
measurement during day -365 through 0 days relative to index: Glasgow coma score eye opening,3016335
measurement during day -365 through 0 days relative to index: Urate [Mass/volume] in Serum or Plasma,3037556
condition_era group during day -365 through 0 days relative to index: Thrombosis,4231363
drug_era during day -365 through 0 days relative to index: Hydrochlorothiazide,974166
drug_era group during day -365 through 0 days relative to index: Hydrochlorothiazide,974166
"drug_era group during day -365 through 0 days relative to index: LOW-CEILING DIURETICS, THIAZIDES",21601462
"drug_era group during day -365 through 0 days relative to index: Thiazides, plain",21601463
measurement during day -365 through 0 days relative to index: Digoxin [Mass/volume] in Serum or Plasma,3011335
drug_exposure during day -365 through 0 days relative to index: sitagliptin 100 MG Oral Tablet,19125041
drug_era group during day -365 through 0 days relative to index: Other antibiotics for topical use,21602061
drug_era group during day -365 through 0 days relative to index: ANTIINFECTIVES,21605188
drug_era group during day -365 through 0 days relative to index: Antiinfectives,21605189
drug_era during day -365 through 0 days relative to index: Gentamicin,45892419
drug_era group during day -365 through 0 days relative to index: Gentamicin,45892419
condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of head,4181187
drug_exposure during day -365 through 0 days relative to index: Magnesium Sulfate Injection,46275855
drug_era group during day -365 through 0 days relative to index: Carbapenems,21602920
drug_era during day -365 through 0 days relative to index: Dobutamine,1337720
drug_era group during day -365 through 0 days relative to index: Dobutamine,1337720
measurement during day -365 through 0 days relative to index: Left ventricular Cardiac index,21490712
drug_exposure during day -365 through 0 days relative to index: 500 ML Sodium Chloride 9 MG/ML Injection,40221387
drug_exposure during day -365 through 0 days relative to index: prednisolone 5 MG,1550777
drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION,21600531
drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION,21600532
measurement during day -365 through 0 days relative to index: HIV 1+2 Ab [Presence] in Serum or Plasma by Immunoassay,3035962
drug_era group during day -365 through 0 days relative to index: Other antiemetics,21600498
measurement during day -365 through 0 days relative to index: Blood bank,45875997
measurement during day -365 through 0 days relative to index: Inspiratory pause time setting Ventilator,36303489
drug_era during day -365 through 0 days relative to index: Cisplatin,1397599
drug_era group during day -365 through 0 days relative to index: Cisplatin,1397599
drug_era during day -365 through 0 days relative to index: Vancomycin,1707687
drug_era group during day -365 through 0 days relative to index: Vancomycin,1707687
drug_era during day -365 through 0 days relative to index: Dexamethasone,1518254
drug_era group during day -365 through 0 days relative to index: Dexamethasone,1518254
drug_exposure during day -365 through 0 days relative to index: Calcium Gluconate,19037038
measurement during day -365 through 0 days relative to index: Fluid intake oral Estimated,3006552
measurement during day -365 through 0 days relative to index: Pressure support setting Ventilator,3000461
drug_era during day -365 through 0 days relative to index: gabapentin,797399
drug_era group during day -365 through 0 days relative to index: gabapentin,797399
drug_exposure during day -365 through 0 days relative to index: Calcitriol 0.00025 MG,19035662
procedure_occurrence during day -365 through 0 days relative to index: Esophagogastroduodenoscopy,4294382
"drug_era group during day -365 through 0 days relative to index: Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",21600728
drug_exposure during day -365 through 0 days relative to index: Lidocaine 40 MG/ML,19085781
drug_era group during day -365 through 0 days relative to index: INSULINS AND ANALOGUES,21600713
measurement during day -365 through 0 days relative to index: IgA [Mass/volume] in Serum or Plasma,3007164
measurement during day -365 through 0 days relative to index: Complement C4 [Mass/volume] in Body fluid,3002695
condition_occurrence during day -365 through 0 days relative to index: Spinal stenosis,77079
drug_era during day -365 through 0 days relative to index: Clarithromycin,1750500
drug_era group during day -365 through 0 days relative to index: Clarithromycin,1750500
measurement during day -365 through 0 days relative to index: Complement C3 [Mass/volume] in Serum or Plasma,3000620
drug_era group during day -365 through 0 days relative to index: Other quaternary ammonium compounds,21604077
